product_id,product_name,product_code,link_to_product,category_id,color,size,material,original_price,discounted_price,stock_quantity,manufacturing_date,warranty_period,description
595,ĐÈN LED CHIẾU SÁNG ĐƯỜNG NLMT CSD05.SL.RF 200W.V2 6500K,CSD05.SL.RF200W.V2 LED00072238,https://static.rangdongstore.vn/240817019646/2024/08/17/CSD05.SL.RF-300W-V2-1.jpg?fm=webp&w=500,29,,,,3197000,2237900.0,,,2 năm,"Công suất: 30W | Quang thông: 2000lm | Nhiệt độ màu: 6500K | Kích thước: 600x350x17mm | Công nghệ: Lithium-Ion (LiFePO4) | Điện áp: 3.2V | Tuổi thọ: 20.000h | Dung lượng: 25Ah | Tiêu chuẩn áp dụng: TCVN 7722-1:2017/ IEC 60598-1:2014
TCVN 7722-2-3:2019/ IEC 60598-2-3:2011
TCVN 10885-2-1:2015/ IEC 62722-2-1:2014 | Tiêu chuẩn môi trường: RoHS | Công suất tương đương: 200W | Chất liệu bộ vỏ: Nhôm đúc (ADC12) | Cấp bảo vệ vỏ ngoài: IP66 | Bảo vệ chịu va đập: IK08 | Dạng phân bố: (150x90)℃ | Nhiệt độ hoạt động: -10 - +40℃ | Kích thước đèn: 205x513x90mm | Khối lượng: 1.8kg | Chip LED: 3030 SAMSUNG | Hiệu suất LED: 200lm/W | Chỉ số hoàn màu: Ra >70 | Tuổi thọ L70: 100,000 Hrs @ 25℃ | Hệ thống quản lý chất lượng: ISO 9001:2015 | Hệ thống quản lý môi trường: ISO 14001:2015"
596,BỘ CẦN ĐÈN NLMT CSD05.SL.RF 400W/500W,CSD05.SL.RF400W/500W LED00077986,,29,,,,286204,200343.0,,,,No description
597,ĐÈN LED CHIẾU SÁNG ĐƯỜNG NLMT CSD05.SL.RF 400W.V2 6500K,CSD05.SL.RF400W.V2 LED00074846,https://static.rangdongstore.vn/241030026003/2024/10/30/CSD05.SL.RF-500W.V2-1%20(1).jpg?fm=webp&w=500,29,,,,5573000,3901100.0,,,,No description
598,ĐÈN LED CHIẾU SÁNG ĐƯỜNG NLMT CSD05.SL.RF 100W.V2 6500K,CSD05.SL.RF100W.V2 LED00073508,https://static.rangdongstore.vn/241030026004/2024/10/30/CSD05.SL.RF-200W-V2-1.jpg?fm=webp&w=500,29,,,,2570000,1799000.0,,,2 năm,"Công suất: 30W | Quang thông: 2000lm | Nhiệt độ màu: 6500K | Kích thước: 600x350x17mm | Công nghệ: Lithium-Ion (LiFePO4) | Điện áp: 3.2V | Tuổi thọ: 20.000h | Dung lượng: 25Ah | Tiêu chuẩn áp dụng: TCVN 7722-1:2017/ IEC 60598-1:2014
TCVN 7722-2-3:2019/ IEC 60598-2-3:2011
TCVN 10885-2-1:2015/ IEC 62722-2-1:2014 | Tiêu chuẩn môi trường: RoHS | Công suất tương đương: 200W | Chất liệu bộ vỏ: Nhôm đúc (ADC12) | Cấp bảo vệ vỏ ngoài: IP66 | Bảo vệ chịu va đập: IK08 | Dạng phân bố: (150x90)℃ | Nhiệt độ hoạt động: -10 - +40℃ | Kích thước đèn: 205x513x90mm | Khối lượng: 1.8kg | Chip LED: 3030 SAMSUNG | Hiệu suất LED: 200lm/W | Chỉ số hoàn màu: Ra >70 | Tuổi thọ L70: 100,000 Hrs @ 25℃ | Hệ thống quản lý chất lượng: ISO 9001:2015 | Hệ thống quản lý môi trường: ISO 14001:2015"
599,ĐÈN LED CHIẾU SÁNG ĐƯỜNG NLMT CSD05.SL.RF 500W.V2 6500K,CSD05.SL.RF500W.V2 LED00074859,https://static.rangdongstore.vn/241030026003/2024/10/30/CSD05.SL.RF-500W.V2-1%20(1).jpg?fm=webp&w=500,29,,,,6739000,4717300.0,,,2 năm,"Công suất: 95W | Quang thông: 5000lm | Nhiệt độ màu: 6500K | Kích thước: 760x630x25mm | Công nghệ: Lithium-Ion (LiFePO4) | Điện áp: 3.2V | Tuổi thọ: 20.000h | Dung lượng: 65Ah | Công suất tương đương: 500W | Chất liệu bộ vỏ: Nhôm đúc (ADC12) | Cấp bảo vệ vỏ ngoài: IP66 | Bảo vệ chịu va đập: IK08 | Dạng phân bố: (150x90)℃ | Nhiệt độ hoạt động: -10 - +40℃ | Kích thước đèn: 590x245x95mm | Khối lượng: 4.4Kg | Chip LED: 3030 SAMSUNG | Hiệu suất LED: 200lm/W | Chỉ số hoàn màu: Ra >70 | Tuổi thọ L70: 100,000 Hrs @ 25℃"
600,ĐÈN LED NLMT NX.SL.RAD 200W 6500K,NX.SL.RAD200W LED00080144,https://static.rangdongstore.vn/241206026818/2024/12/06/NX.SL.RAD%20300W-1.jpg?fm=webp&w=500,29,,,,2354000,1647800.0,,,,"Công suất: 20W | Cấp bảo vệ: IP66 | Công nghệ: Lithium LifePO4 | Điện áp: 6V | Tuổi thọ: >20 năm | Tiêu chuẩn áp dụng: TCVN 7722-2, IEC 60598-2 | Nhiệt độ hoạt động: (-10)-(40) ℃ | Khối lượng: 1.5 ± 0.2 Kg | Unnamed: 44:   | Quang thông danh định: 1600lm | Quang thông tối thiểu: 1400lm | Chỉ số thể hiện màu (CRI): 80.0 | Nhiệt độ màu tương quan CCT: 6500K | Mã trắc quang: 865/777 | Thời gian chiếu sáng tối đa: 12h | Thời gian sạc đầy Pin: 6-8h | Dòng xả của Pin: 4.5A | Dòng sạc của pin: 2.5A | Đèn LED đỏ hiện thị mức dung lượng Pin: 04 mức | Đèn LED xanh báo sạc Pin: 1.0 | Khoảng cách tác động cảm biến Radar phía trước đèn: 04-06m | Đường kính tác động cảm biến Radar phía trước đèn: 4m | Kích thước đèn (Dài x Rộng x Cao): 495mm x 232mm x 70mm | Khối lượng đèn: 2.127 ± 0.2 Kgs | LED sử dụng: LED SSC | Kích thước (Dài x rộng x cao): 450x350x16mm | Dung lượng danh định: 18 Ah | Điện áp danh định: 3.2V | Điện áp ngắt sạc: 3.65V | Điện áp ngắt xả: 2.5V | Số lần sạc xả: >2000 lần"
601,ĐÈN CHIẾU SÁNG CẢNH QUAN DSV01.SL.2W ( LENS KIM CƯƠNG),DSV01.SL2W LED00052955,https://static.rangdongstore.vn/product/Den-LED/LED_Nang_luong_mat_troi/RD-DSV-0804/01.jpg?fm=webp&w=500,29,,,,1500000,1050000.0,,,,Công suất: 2W | Nhiệt độ màu: 3000/6500 K | Cấp bảo vệ: IP 65; IK 08 | Kích thước: (φ185xH550) mm | Công nghệ: Lithium LiFePO4 | Điện áp: 3.2V | Dung lượng: 2.0 Ah | Tiêu chuẩn áp dụng: TCVN 7722-2-3/IEC 60598-2-3 | Tiêu chuẩn hệ thống quản lý chất lượng: ISO 9001: 2015 | Tiêu chuẩn môi trường: RoHS
602,ĐÈN CHIẾU PHA NĂNG LƯỢNG MẶT TRỜI CSD02.SL 70W,CSD02.SL70W LED00038823,https://static.rangdongstore.vn/product/Den-LED/Chieu-sang-duong/CSD02.SL-70W/1-CSD02.SL-70W.jpg?fm=webp&w=500,29,,,,20239000,14167300.0,,,,Công suất: 100 W | Quang thông: 8.000 lm | Nhiệt độ màu: 5.000K/6.500K | Cấp bảo vệ: IP 66; IK 08 | Kích thước: (755 x 280 x 100) mm | Chiều cao lắp đặt: (8 - 10) m | Công nghệ: Lithium LiFePO4 | Điện áp: 12.8 V | Tuổi thọ: >10 năm | Dung lượng: 42 Ah | Tiêu chuẩn áp dụng: TCVN 7722-2-3/IEC 60598-2-3 | Tiêu chuẩn hệ thống quản lý chất lượng: ISO 9001: 2015 | Tiêu chuẩn môi trường: RoHS | Khả năng dimming: Cài đặt mặc định: 5 giờ đầu 100%-5 giờ tiếp theo 50%-2 giờ sau 80% | Góc chùm tia: (60 x 140) độ | Năng lượng dự trữ: 538 Wh
603,ĐÈN CHIẾU PHA NĂNG LƯỢNG MẶT TRỜI CSD02.SL 100W,CSD02.SL100W LED00038824,https://static.rangdongstore.vn/product/Den-LED/Chieu-sang-duong/CSD02.SL-100W/1-CSD02.SL-100W.jpg?fm=webp&w=500,29,,,,24862000,17403400.0,,,,Công suất: 130 W | Quang thông: 10.500 lm | Nhiệt độ màu: 5.000K/6.500 K | Cấp bảo vệ: IP 66; IK 08 | Kích thước: (755 x 280 x 100) mm | Chiều cao lắp đặt: (8 - 10) m | Công nghệ: Lithium LiFePO4 | Điện áp: 12.8 V | Tuổi thọ: >10 năm | Dung lượng: 54 Ah | Tiêu chuẩn áp dụng: TCVN 7722-2-3/IEC 60598-2-3 | Tiêu chuẩn hệ thống quản lý chất lượng: ISO 9001: 2015 | Tiêu chuẩn môi trường: RoHS | Khả năng dimming: Cài đặt mặc định: 5 giờ đầu 100%-5 giờ tiếp theo 50%-2 giờ sau 80% | Góc chùm tia: (60 x 140) độ | Năng lượng dự trữ: 691 Wh
604,ĐÈN CHIẾU PHA NĂNG LƯỢNG MẶT TRỜI CSD02.SL 120W,CSD02.SL120W LED00038825,https://static.rangdongstore.vn/product/Den-LED/Chieu-sang-duong/CSD02.SL-120W/1-CSD02.SL-120W.jpg?fm=webp&w=500,29,,,,28264000,19784800.0,,,,Công suất: 170 W | Quang thông: 12.000 lm | Nhiệt độ màu: 5.000K/6.500K | Cấp bảo vệ: IP 66; IK 08 | Kích thước: (755 x 280 x 100) mm | Chiều cao lắp đặt: (8 - 10) m | Công nghệ: Lithium LiFePO4 | Điện áp: 12.8 V | Tuổi thọ: >10 năm | Dung lượng: 54 Ah | Tiêu chuẩn áp dụng: TCVN 7722-2-3/IEC 60598-2-3 | Tiêu chuẩn hệ thống quản lý chất lượng: ISO 9001: 2015 | Tiêu chuẩn môi trường: RoHS | Khả năng dimming: Cài đặt mặc định: 5 giờ đầu 100%-5 giờ tiếp theo 50%-2 giờ sau 80% | Góc chùm tia: (60 x 140) độ | Năng lượng dự trữ: 691 Wh
605,ĐÈN ĐƯỜNG NĂNG LƯỢNG MẶT TRỜI CSD02.SL.RF 50W,CSD02.SL.RF50W LED00051663,https://static.rangdongstore.vn/product/Den-LED/LED_Nang_luong_mat_troi/Chieu_sang_duong_NLMT/CSD02.SL.RF_50W/CSD02.SL.RF%2050W%20(2).jpg?fm=webp&w=500,29,,,,5500000,3850000.0,,,,Công suất: 50W | Quang thông: 3500 lm | Nhiệt độ màu: 5000K/6500 K | Cấp bảo vệ: IP 66; IK 08 | Kích thước: (600 x 270 x 110) mm | Chiều cao lắp đặt: (4 - 6) m | Công nghệ: Lithium LiFePO4 | Điện áp: 3.2 V | Tuổi thọ: >10 năm | Dung lượng: 40 Ah | Tiêu chuẩn áp dụng: TCVN 7722-2-3/IEC 60598-2-3 | Tiêu chuẩn hệ thống quản lý chất lượng: ISO 9001: 2015 | Tiêu chuẩn môi trường: RoHS | Điều khiển bằng remote: 5 chế độ chiếu sáng
606,ĐÈN LED UFO NLMT UFO01.SL.RF 150W 6500K,UFO01.SL.RF150W6500K LED00057861,https://static.rangdongstore.vn/230420010335/2023/04/20/UFO01.SL.RF-150W.jpg?fm=webp&w=500,29,,,,2333000,1633000.0,,,,No description
607,ĐÈN CHIẾU SÁNG CẢNH QUAN DSV01.SL.2W ( LENS SÓNG NƯỚC),DSV01.SL2W LED00052956,https://static.rangdongstore.vn/product/Den-LED/LED_Nang_luong_mat_troi/RD-DSV-0804/01.jpg?fm=webp&w=500,29,,,,1500000,1050000.0,,,,Công suất: 2W | Nhiệt độ màu: 3000/6500 K | Cấp bảo vệ: IP 65; IK 08 | Kích thước: (φ185xH550) mm | Công nghệ: Lithium LiFePO4 | Điện áp: 3.2V | Dung lượng: 2.0 Ah | Tiêu chuẩn áp dụng: TCVN 7722-2-3/IEC 60598-2-3 | Tiêu chuẩn hệ thống quản lý chất lượng: ISO 9001: 2015 | Tiêu chuẩn môi trường: RoHS
608,ĐÈN LED UFO NLMT ĐỔI MÀU UFO01.SL.RF ĐM 150W,UFO01.SL.RFĐ150W LED00057863,https://static.rangdongstore.vn/230420010332/2023/04/20/UFO01.SL.RF-150W.jpg?fm=webp&w=500,29,,,,2484000,1739000.0,,,2 năm,"Kích thước: 600*350*17 mm | Công nghệ: Lithium LiFePO4 | Tiêu chuẩn áp dụng: TCVN 7722-1/ IEC 60598-1 | Tiêu chuẩn hệ thống quản lý chất lượng: ISO 9001: 2015 | Tiêu chuẩn môi trường: RoHS | Chế độ sáng: 5 chế độ sáng để lựa chọn: Auto, 3h, 5h, 8h, dimming | Nhiệt độ hoạt động: (-10 đến 40) oC | Quang thông danh định: 1500 lm | Dung lượng danh định: 20 Ah | Điện áp danh định: 3.2V | Nhiệt độ màu danh định: 3000/4000/6500 K | Chỉ số thể hiện màu: > 70 | Thời gian chiếu sáng: 12 giờ | Tuổi thọ sản phẩm: 30000h, L70 | LED: SMD 3030 SAMSUNG | Tuổi thọ danh định: >10 năm | Bộ điều khiển (nạp xả): Điều khiển nạp xả thông minh"
609,ĐÈN CHIẾU PHA NĂNG LƯỢNG MẶT TRỜI CP02.SL.RF 30W,CP02.SL.RF30W LED00046969,https://static.rangdongstore.vn/product/Den-LED/LED_Nang_luong_mat_troi/Chieu_pha_NLMT/CP02.SL.RF_30W/CP02.SL.RF%20_30W.jpg?fm=webp&w=500,29,,,,2074000,1451800.0,,,,"Công suất: 20W | Quang thông: 1200lm | Nhiệt độ màu: 5000K/6500K | Cấp bảo vệ: IP65, IK08 | Tuổi thọ: > 10 năm | Dung lượng: 15 Ah | Hệ số trả màu (CRI): >70 | Dimming bằng Remote: 5 chế độ điều khiển | Công nghê: LiFePO4 | Ki ch thươ c: 450x345x15 mm"
610,ĐÈN CHIẾU PHA NĂNG LƯỢNG MẶT TRỜI CP02.SL.RF 50W,CP02.SL.RF50W LED00047487,https://static.rangdongstore.vn/product/Den-LED/LED_Nang_luong_mat_troi/Chieu_pha_NLMT/CP02.SL.RF_50W/CP02.SL.RF%20%2050W.jpg?fm=webp&w=500,29,,,,2765000,1935500.0,,,,Công suất: 40W | Quang thông: 1700lm | Nhiệt độ màu: 5000K/6500K | Cấp bảo vệ: IP65 | Tuổi thọ: > 10 năm | Dung lượng: 20 Ah | Hệ số trả màu (CRI): >70 | Dimming bằng Remote: 5 chế độ điều khiển | Công nghê: LiFePO4 | Ki ch thươ c: 670x350x17 mm
611,ĐÈN PHA LED NĂNG LƯỢNG MẶT TRỜI 70W CP02.SL.RF,CP02.SL.RF70W LED00047488,https://static.rangdongstore.vn/product/Den-LED/LED_Nang_luong_mat_troi/Chieu_pha_NLMT/CP02_SL_RF_70W/CP02.SL.RF%2070W.jpg?fm=webp&w=500,29,,,,3996000,2797200.0,,,,Công suất: 70W | Quang thông: 2000lm | Nhiệt độ màu: 5000K/6500K | Cấp bảo vệ: IP65 | Tuổi thọ: > 10 năm | Dung lượng: 30 Ah | Hệ số trả màu (CRI): >70 | Dimming bằng Remote: 5 chế độ điều khiển | Công nghê: LiFePO4 | Ki ch thươ c: (670x445x25) mm
612,ĐÈN CHIẾU PHA NĂNG LƯỢNG MẶT TRỜI CP02.SL.RF 100W,CP02.SL.RF100W LED00047489,https://static.rangdongstore.vn/220803009651/2022/08/03/CP02.SL.RF_100W_1.jpg?fm=webp&w=500,29,,,,4968000,3477600.0,,,,Công suất: 100W | Quang thông: 3000lm | Nhiệt độ màu: 5000K/6500K | Cấp bảo vệ: IP65 | Tuổi thọ: > 10 năm | Dung lượng: 40 Ah | Hệ số trả màu (CRI): >70 | Dimming bằng Remote: 5 chế độ điều khiển | Công nghê: LiFePO4 | Ki ch thươ c: (670x540x25) mm
613,ĐÈN CHIẾU PHA NĂNG LƯỢNG MẶT TRỜI CP02.SL.RF 40W,CP02.SL.RF40W LED00050414,https://static.rangdongstore.vn/product/Den-LED/LED_Nang_luong_mat_troi/Chieu_pha_NLMT/CP02_SL_RF_40W/CP02.SL.RF_40W.jpg?fm=webp&w=500,29,,,,2500000,1750000.0,,,,Công suất: 40W | Quang thông: 1300lm | Nhiệt độ màu: 5000K/6500K | Cấp bảo vệ: IP65 | Tuổi thọ: > 10 năm | Dung lượng: 20 Ah | Hệ số trả màu (CRI): >70 | Dimming bằng Remote: 5 chế độ điều khiển | Công nghê: LiFePO4 | Ki ch thươ c: 610x350x17 mm
614,ĐÈN LED CHIẾU PHA NLMT CP02.SL.RF 150W 6500K,CP02.SL.RF150W LED00052964,https://static.rangdongstore.vn/230314010298/2023/03/14/CP02.SL.RF%20150W.jpg?fm=webp&w=500,29,,,,7560000,5292000.0,,,,Công suất: 150W | Quang thông: 4000lm | Nhiệt độ màu: 3000K/6500K | Cấp bảo vệ: IP65 | Tuổi thọ: > 10 năm | Dung lượng: 60 Ah | Hệ số trả màu (CRI): >70 | Dimming bằng Remote: 5 chế độ điều khiển | Công nghê: Lithium LiFePO4 | Ki ch thươ c: (670x890x30) mm
615,ĐÈN LED CHIẾU PHA NLMT CP02.SL.RF 30W.TC 6500K,CP02.SL.RF30W.TC6500K LED00052951,https://static.rangdongstore.vn/230624010458/2023/06/24/CP02.SL.RF_50W_TC.jpg?fm=webp&w=500,29,,,,3024000,2116800.0,,,,Công suất: 20W | Quang thông: 1200lm | Nhiệt độ màu: 3000K/6500K | Cấp bảo vệ: IP65 | Tuổi thọ: > 10 năm | Dung lượng: 15 Ah | Hệ số trả màu (CRI): >70 | Dimming bằng Remote: 5 chế độ điều khiển | Công nghê: Lithium LiFePO4 | Ki ch thươ c: 450x350x17 mm
616,ĐÈN LED CHIẾU PHA NLMT CP02.SL.RF 50W.TC 6500K,CP02.SL.RF50W.TC6500K LED00052954,https://static.rangdongstore.vn/230624010458/2023/06/24/CP02.SL.RF_50W_TC.jpg?fm=webp&w=500,29,,,,3780000,2646000.0,,,,Công suất: 40W | Quang thông: 1700lm | Nhiệt độ màu: 3000K/6500K | Cấp bảo vệ: IP65 | Tuổi thọ: > 10 năm | Dung lượng: 20 Ah | Hệ số trả màu (CRI): >70 | Dimming bằng Remote: 5 chế độ điều khiển | Công nghê: LiFePO4 | Ki ch thươ c: 670x350x17 mm
617,DÂY NỐI DÀI 3M NLMT CP02 30-50W+UFO 150W DÙNG CHO DÒNG CP02 VÀ CP03,NLTCP0230-50W+UFO150W LED00062892,https://static.rangdongstore.vn/240224017272/2024/02/24/anh1.png?fm=webp&w=500,29,,,,108000,75600.0,,,,No description
618,ĐÈN LED NLMT NX.SL.RAD 300W 6500K,NX.SL.RAD300W LED00080145,https://static.rangdongstore.vn/241206026815/2024/12/06/NX.SL.RAD-200W-1.jpg?fm=webp&w=500,29,,,,3002000,2101400.0,,,,Công suất: 35W | Cấp bảo vệ: IP66 | Công nghệ: Lithium LifePO4 | Điện áp: 6V | Tuổi thọ: >20 năm | Tiêu chuẩn áp dụng: TCVN 7722-2-3/ IEC 60598-2-3 | Nhiệt độ hoạt động: (-10)-(40) ℃ | Khối lượng: 2.1 ±0.2 Kg | Unnamed: 44:   | Quang thông danh định: 2400lm | Quang thông tối thiểu: 2160lm | Chỉ số thể hiện màu (CRI): 80.0 | Nhiệt độ màu tương quan CCT: 6500K | Mã trắc quang: 865/777 | Thời gian chiếu sáng tối đa: 12h | Thời gian sạc đầy Pin: 6-8h | Dòng xả của Pin: 5.5A | Dòng sạc của pin: 4A | Đèn LED đỏ hiện thị mức dung lượng Pin: 04 mức | Đèn LED xanh báo sạc Pin: 1.0 | Khoảng cách tác động cảm biến Radar phía trước đèn: 04-06m | Đường kính tác động cảm biến Radar phía trước đèn: 4m | Kích thước đèn (Dài x Rộng x Cao): 495mm x 232mm x 70mm | Khối lượng đèn: 2.127 ± 0.2 Kgs | LED sử dụng: LED SSC | Kích thước (Dài x rộng x cao): 670x350x16mm | Dung lượng danh định: 30Ah | Điện áp danh định: 3.2V | Điện áp ngắt sạc: 3.65V | Điện áp ngắt xả: 2.5V | Số lần sạc xả: >2000 lần
619,ĐÈN NĂNG LƯỢNG MẶT TRỜI 10W CP01.SL,CP01.SL10W LED00033836,https://static.rangdongstore.vn/product/Den-LED/LED_Nang_luong_mat_troi/Chieu_pha_NLMT/CP01SL-10W/CP01SL-10W.jpg?fm=webp&w=500,29,,,,1259000,881000.0,,,,No description
620,ĐÈN NĂNG LƯỢNG MẶT TRỜI 70W CP01.SL,CP01.SL70W LED00039288,https://static.rangdongstore.vn/product/Den-LED/LED_Nang_luong_mat_troi/Chieu_pha_NLMT/CP02_SL_RF_70W/CP01.SL%2070W.jpg?fm=webp&w=500,29,,,,5270000,3689000.0,,,,No description
621,ĐÈN NĂNG LƯỢNG MẶT TRỜI 90W CP01.SL,CP01.SL90W LED00036130,https://static.rangdongstore.vn/product/Den-LED/LED_Nang_luong_mat_troi/Chieu_pha_NLMT/CP01.SL-90W/CP01.SL%2090W.jpg?fm=webp&w=500,29,,,,6221000,4355000.0,,,,No description
622,ĐÈN LED CHIẾU PHA NLMT CP03.SL.RAD 200W.V2 6500K,CP03.SL.RAD200W.V2 LED00059078,https://static.rangdongstore.vn/230901014430/2023/09/01/CP03.SL.RAD%20200W%20-%201.jpg?fm=webp&w=500,29,,,,2010000,1407000.0,,,,No description
623,ĐÈN LED CHIẾU PHA NLMT CP03.SL.RAD 300W.V2 6500K,CP03.SL.RAD300W.V2 LED00059079,https://static.rangdongstore.vn/230901014431/2023/09/01/CP03.SL.RAD%20300W%20-%201.jpg?fm=webp&w=500,29,,,,2745000,1921500.0,,,,No description
624,ĐÈN LED CHIẾU PHA NLMT CP03.SL.RAD 500W.V2 6500K,CP03.SL.RAD500W.V26500K LED00063069,https://static.rangdongstore.vn/240105016405/2024/01/05/CP03.SL.RAD%20500W.V2%20-%201.jpg?fm=webp&w=500,29,,,,4968000,3477600.0,,,,No description
625,ĐÈN LED CHIẾU PHA NLMT CP03.SL.RAD 400W.V2 6500K,CP03.SL.RAD400W.V26500K LED00063068,https://static.rangdongstore.vn/240105016405/2024/01/05/CP03.SL.RAD%20500W.V2%20-%201.jpg?fm=webp&w=500,29,,,,3996000,2797200.0,,,,No description
626,ĐÈN LED CHIẾU PHA NLMT CP03.SL.RAD 100W.V2 6500K,CP03.SL.RAD100W.V2 LED00068310,https://static.rangdongstore.vn/240530018664/2024/05/30/CP03.SL.RAD%20100W.V2.jpg?fm=webp&w=500,29,,,,1490000,1043000.0,,,,No description
627,ĐÈN LED ỐP TRẦN NLMT LN01.SL.RF 320/200W 6500K,LN01.SL.RF320/200W LED00059245,https://static.rangdongstore.vn/231010015013/2023/10/10/LN01.SL.RF-320-200W-1.jpg?fm=webp&w=500,29,,,,2376000,1663200.0,,,,"Công suất: 20 W | Quang thông: 1200 lm | Nhiệt độ màu: 6.500 K | Cấp bảo vệ: IP4X | Chiều cao lắp đặt: 3-5m | Công nghệ: Lithium LiFePO4 | Điện áp: 3.2 V | Tuổi thọ: >20 | Dung lượng: 15 Ah | Tiêu chuẩn áp dụng: TCVN 7722-1/IEC 60598-2-3 | Tiêu chuẩn hệ thống quản lý chất lượng: ISO 9001: 2015 | Tiêu chuẩn môi trường: ISO 14001: 2015 | Chế độ sáng: 5 chế độ sáng ( Auto, hẹn giờ(3h,5h,8h), dimming) | Kích thước (DxRxC)mm: 450x350x17 | Nhiệt độ hoạt động: (-10) - (40) độ C | Kích thước đèn: D320x60 mm | Khối lượng: 1.5 kg | Thời gian sạc đầy Pin: 4-6 giờ | Thời gian chiếu sáng: >12h | Chế độ thể hiện màu (CRI): >80 | LED báo sạc: 1 LED (LED nhấp nháy (đang sạc), LED sáng không nháy (đầy Pin)) | Khối tượng đèn: 1.2 kg | Tuổi thọ đèn: 30.000 giờ, L70 | Kích thước dây PV: 2x1mm2 - 5.5m | Tuổ thọ: >10 năm"
628,ĐÈN LED NCM 1200/25W WBU,NC1200/25WWBU 00000204,https://static.rangdongstore.vn/2204006272/2022/04/11/den-led-ncm-1200-25w-wbu-ede.jpeg?fm=webp&w=500,30,,,,391000,332000.0,,,,"Nguồn điện danh định: 220V/50Hz | Góc mở: 120 độ | Công suất: 25W | Điện áp có thể hoạt động: 150V - 250V | Phổ ánh sáng: WBU | Thông lượng pho ton: 36 µmol/s | Tuổi thọ đèn: 20.000 giờ | Chu kỳ tắt bật: 50.000 lần | Hàm lượng thủy ngân: 0 mg | Thời gian khởi động của đèn: < 0,5 giây | Mức tiêu thụ điện 1000 giờ: 25 kWh"
629,ĐÈN LED HOA CÚC 9W LED A60.HC/9W,A60.HC/9W LED00019845,https://static.rangdongstore.vn/product/NNCNC/LED-HC/LED-HC-A60-9W-1.jpg?fm=webp&w=500,30,,,,71000,39000.0,,,,"Nguồn điện danh định: 220V/50Hz | Góc mở: 90 độ | Công suất: 9W | Điện áp có thể hoạt động: 150V - 250V | Tuổi thọ đèn: 15000 giờ | Chu kỳ tắt bật: 50.000 lần | Hàm lượng thủy ngân: 0 mg | Thời gian khởi động của đèn: < 0,5 giây | Mức tiêu thụ điện 1000 giờ: 9 kWh | Màu ánh sáng: Vàng | Thông lượng phô tông: 12 µmol/s"
630,ĐÈN LED NCM 16W 120/WR,1200/16WWR 00000084,https://static.rangdongstore.vn/2204006302/2022/04/11/den-led-ncm-16w-120-wr-1ts.jpeg?fm=webp&w=500,30,,,,360000,306000.0,,,,"Nguồn điện danh định: 220V/50Hz | Góc mở: 90 độ | Công suất: 16W | Điện áp có thể hoạt động: 150V - 250V | Tuổi thọ đèn: 20000 giờ | Chu kỳ tắt bật: 50.000 lần | Hàm lượng thủy ngân: 0 mg | Thời gian khởi động của đèn: < 0,5 giây | Mức tiêu thụ điện 1000 giờ: 16 kWh | Thông lượng phô tông: 20µmol/s"
631,"CẢM BIẾN NHIỆT ĐỘ, ĐỘ ẨM NN CB01-NN.TH.LR",CB01-NN.TH.LR LED00049013,https://static.rangdongstore.vn/240104016362/2024/01/04/CB01-NN.TH.LR_2.jpg?fm=webp&w=500,30,,,,3672000,2938000.0,,,,"Nguồn cung cấp: Pin sạc Lithium          | Tần số: (779-928) mHz | Dải đo nhiệt độ: 0 ~ 65ºC, ± 0.5ºC | Dải đo độ ẩm: 10 ~100% RH, ± 5% RH | Chuẩn không dây: Lora"
632,BÓNG ĐÈN LED BULB HOA CÚC A60.HC/YW IP65,A60.HC/YWIP65 LED00052679,https://static.rangdongstore.vn/230314010297/2023/03/14/A60.HCYW_1.jpg?fm=webp&w=500,30,,,,83000,46000.0,,,,"Nguồn điện danh định: 220V/50Hz | Công suất: 5W | Điện áp có thể hoạt động: 150V - 250V | Tuổi thọ đèn: 20 000 giờ | Chu kỳ tắt bật: 50.000 lần | Hàm lượng thủy ngân: 0 mg | Thời gian khởi động của đèn: < 0,5 giây | Mức tiêu thụ điện 1000 giờ: 5 kWh | Thông lượng phô tông: 7.6 µmol/s | Nhiệt độ làm việc: (-10 - 40) độ C"
633,ĐÈN LED CHĂN NUÔI GIA CẦM A60.7W DIM.G,A60/7WDI.G LED00043799,https://static.rangdongstore.vn/product/Den-LED/LED_chan_nuoi_ga/A60%20G%207W.DIM-web.jpg?fm=webp&w=500,30,,,,156000,86000.0,,,,"Góc mở: 120° | Công suất: 7W | Tuổi thọ đèn: 15.000 giờ | Hàm lượng thủy ngân: 0 mg | Thời gian khởi động của đèn: < 1 giây | Mức tiêu thụ điện 1000 giờ: 7 kWh | Nhiệt độ làm việc: -10 - 40 °C | Điện áp: 220V/50-60Hz | Quang thông: 650 lm | Nhiệt độ màu: 2700K | Tuổi thọ: 15000h, L70 | Kích thước (øxh): 60x110 mm | Điện áp nguồn danh định: 220V/50-60Hz | Dimming: Có | Kiểu đầu đèn: E27 | Dòng điện lớn nhất: 0.038 A | Hệ số công suất: 0,9 | Hệ số trả màu (CRI): > 80 | Mức hiệu suất năng lượng: A+ | Kích thước øxh: 60x110 mm | Khối lượng: 50 g"
